"quarter","Ticker","Name","Industry","buy/sell(mil $)"
"1Q23","AAPL","Apple Inc","Information Technology",1632.4
"1Q23","COF","Capital One Financial Corp","Financials",1158.3
"1Q23","OXY","Occidental Petroleum Corp","Energy",1152.1
"1Q23","BAC","Bank of America Corp","Financials",1061.8
"1Q23","GOOG","Alphabet Inc","Communication Services",1019.3
"1Q23","D","Dominion Energy Inc","Utilities",929
"1Q23","C","Citigroup Inc","Financials",804.9
"1Q23","BA","Boeing Co","Industrials",783
"1Q23","MDT","Medtronic PLC","Health Care",682.3
"1Q23","BKNG","Booking Holdings Inc","Consumer Discretionary",591.7
"1Q23","GOOGL","Alphabet Inc","Communication Services",542.3
"1Q23","FIS","Fidelity National Information Services Inc","Financials",479.8
"1Q23","SCHW","Charles Schwab Corp","Financials",453.6
"1Q23","HPQ","HP Inc","Information Technology",449.1
"1Q23","LVS","Las Vegas Sands Corp","Consumer Discretionary",446.9
"1Q23","MRK","Merck & Co Inc","Health Care",446.6
"1Q23","CMI","Cummins Inc","Industrials",380.3
"1Q23","AVTR","Avantor Inc","Health Care",368.6
"1Q23","KKR","KKR & Co Inc","Financials",356.2
"1Q23","JCI","Johnson Controls International PLC","Industrials",347.3
"1Q23","CHTR","Charter Communications Inc","Communication Services",291.1
"1Q23","OVV","Ovintiv Inc","Energy",269.9
"1Q23","TFC","Truist Financial Corp","Financials",265.9
"1Q23","PXD","Pioneer Natural Resources Co","Energy",262.7
"1Q23","SWX","Southwest Gas Holdings Inc","Utilities",253.2
"1Q23","APA","APA Corp (US)","Energy",248.1
"1Q23","CVS","CVS Health Corp","Health Care",246.6
"1Q23","DOW","Dow Inc","Materials",245.9
"1Q23","PCAR","Paccar Inc","Industrials",233.1
"1Q23","ABT","Abbott Laboratories","Health Care",224.3
"1Q23","ELV","Elevance Health Inc","Health Care",218.2
"1Q23","TEL","TE Connectivity Ltd","Information Technology",211.7
"1Q23","GSK","GSK plc","Health Care",203.6
"1Q23","MGM","MGM Resorts International","Consumer Discretionary",193.7
"1Q23","CARR","Carrier Global Corp","Industrials",190
"1Q23","TT","Trane Technologies PLC","Industrials",177.1
"1Q23","BILL","BILL Holdings Inc","Information Technology",171.4
"1Q23","ENB","Enbridge Inc","Energy",168.7
"1Q23","KR","Kroger Co","Consumer Staples",158.9
"1Q23","ERIC","Telefonaktiebolaget LM Ericsson","Information Technology",154.2
"1Q23","CRM","Salesforce Inc","Information Technology",150.9
"1Q23","ASML","ASML Holding NV","Information Technology",144.5
"1Q23","LUV","Southwest Airlines Co","Industrials",144.5
"1Q23","BAP","Credicorp Ltd","Financials",138.3
"1Q23","UBER","Uber Technologies Inc","Industrials",135.5
"1Q23","LESL","Leslie's Inc","Consumer Discretionary",132.8
"1Q23","HLN","HALEON PLC","Consumer Staples",127.5
"1Q23","AIG","American International Group Inc","Financials",115.1
"1Q23","EPAM","Epam Systems Inc","Information Technology",113.6
"1Q23","SU","Suncor Energy Inc","Energy",113.5
"1Q23","EWBC","East West Bancorp Inc","Financials",111
"1Q23","FNF","Fidelity National Financial Inc","Financials",108.6
"1Q23","MCO","Moody's Corp","Financials",103.6
"1Q23","CRH","CRH PLC","Materials",95.1
"1Q23","ABEV","Ambev SA","Consumer Staples",94.8
"1Q23","XP","XP Inc","Financials",94.3
"1Q23","FND","Floor & Decor Holdings Inc","Consumer Discretionary",92.5
"1Q23","BKR","Baker Hughes Co","Energy",91.6
"1Q23","COP","Conocophillips","Energy",89.7
"1Q23","K","Kellogg Co","Consumer Staples",89.6
"1Q23","VAL","Valaris Ltd","Energy",89.5
"1Q23","GEHC","GE Healthcare Technologies Inc","Health Care",85.7
"1Q23","JD","JD.Com Inc","Consumer Discretionary",83.7
"1Q23","SWKS","Skyworks Solutions Inc","Information Technology",82.9
"1Q23","DHR","Danaher Corp","Health Care",82
"1Q23","NTRS","Northern Trust Corp","Financials",81.7
"1Q23","PFE","Pfizer Inc","Health Care",79.6
"1Q23","TGTX","TG Therapeutics Inc","Health Care",77.3
"1Q23","FERG","Ferguson PLC","Industrials",75.4
"1Q23","JAZZ","Jazz Pharmaceuticals PLC","Health Care",71.3
"1Q23","NVDA","NVIDIA Corp","Information Technology",69.9
"1Q23","ROIV","Roivant Sciences Ltd","Health Care",67.6
"1Q23","APTV","Aptiv PLC","Consumer Discretionary",66.1
"1Q23","LLY","Eli Lilly and Co","Health Care",65.2
"1Q23","ITUB","Itau Unibanco Holding SA","Financials",64.6
"1Q23","NEE","Nextera Energy Inc","Utilities",63.4
"1Q23","FFIV","F5 Inc","Information Technology",62.4
"1Q23","NTR","Nutrien Ltd","Materials",61.9
"1Q23","MTB","M&T Bank Corp","Financials",60.3
"1Q23","EQR","Equity Residential","Real Estate",60
"1Q23","CFG","Citizens Financial Group Inc","Financials",59.4
"1Q23","MRO","Marathon Oil Corp","Energy",59.3
"1Q23","MGA","Magna International Inc","Consumer Discretionary",59.1
"1Q23","ILMN","Illumina Inc","Health Care",58.5
"1Q23","FBIN","Fortune Brands Innovations Inc","Industrials",56.9
"1Q23","BKI","Black Knight Inc","Information Technology",56.6
"1Q23","CG","Carlyle Group Inc","Financials",55.8
"1Q23","VTRS","Viatris Inc","Health Care",55.5
"1Q23","STZ","Constellation Brands Inc","Consumer Staples",55.3
"1Q23","TAP","Molson Coors Beverage Co","Consumer Staples",55.2
"1Q23","TECK","Teck Resources Ltd","Materials",53.6
"1Q23","CEIX","CONSOL Energy Inc","Energy",52.9
"1Q23","APLS","Apellis Pharmaceuticals Inc","Health Care",51
"1Q23","IMCR","Immunocore Holdings PLC","Health Care",50.9
"1Q23","HHC","Howard Hughes Corp","Real Estate",50.5
"1Q23","BCYC","Bicycle Therapeutics PLC","Health Care",48.9
"1Q23","HAL","Halliburton Co","Energy",48.4
"1Q23","KRTX","Karuna Therapeutics Inc","Health Care",48
"1Q23","IQV","IQVIA Holdings Inc","Health Care",47.7
"1Q23","AWK","American Water Works Company Inc","Utilities",47
"1Q23","UL","Unilever PLC","Consumer Staples",46.3
"1Q23","PNC","PNC Financial Services Group Inc","Financials",45.3
"1Q23","GNRC","Generac Holdings Inc","Industrials",45.1
"1Q23","HAS","Hasbro Inc","Consumer Discretionary",44.1
"1Q23","WMT","Walmart Inc","Consumer Staples",44.1
"1Q23","THC","Tenet Healthcare Corp","Health Care",43.2
"1Q23","JXN","Jackson Financial Inc","Financials",43.1
"1Q23","SSNC","SS&C Technologies Holdings Inc","Industrials",43.1
"1Q23","SWK","Stanley Black & Decker Inc","Industrials",42.8
"1Q23","HMC","Honda Motor Co Ltd","Consumer Discretionary",42.6
"1Q23","MET","MetLife Inc","Financials",42.6
"1Q23","BMY","Bristol-Myers Squibb Co","Health Care",42.4
"1Q23","CZR","Caesars Entertainment Inc","Consumer Discretionary",42.1
"1Q23","F","Ford Motor Co","Consumer Discretionary",40.2
"1Q23","EOG","EOG Resources Inc","Energy",40.1
"1Q23","FITB","Fifth Third Bancorp","Financials",38.5
"1Q23","MAN","ManpowerGroup Inc","Industrials",38.4
"1Q23","AYI","Acuity Brands Inc","Industrials",38.2
"1Q23","ZTS","Zoetis Inc","Health Care",38.1
"1Q23","SBUX","Starbucks Corp","Consumer Discretionary",38
"1Q23","EVH","Evolent Health Inc","Health Care",37.8
"1Q23","RGEN","Repligen Corp","Health Care",37.5
"1Q23","BLK","BlackRock Inc","Financials",37.4
"1Q23","CVE","Cenovus Energy Inc","Energy",37.3
"1Q23","EXPE","Expedia Group Inc","Consumer Discretionary",37.2
"1Q23","ERJ","Embraer SA","Industrials",36.8
"1Q23","CTSH","Cognizant Technology Solutions Corp","Information Technology",36.2
"1Q23","DEO","Diageo PLC","Consumer Staples",36
"1Q23","BHC","Bausch Health Companies Inc","Health Care",35.9
"1Q23","CNC","Centene Corp","Health Care",35.5
"1Q23","CHRD","Chord Energy Corp","Energy",35.2
"1Q23","DEI","Douglas Emmett Inc","Real Estate",34
"1Q23","SHEL","Shell PLC","Energy",33.9
"1Q23","UBSI","United Bankshares Inc","Financials",33.9
"1Q23","CMA","Comerica Inc","Financials",33.8
"1Q23","HOMB","Home BancShares Inc","Financials",33.8
"1Q23","INTU","Intuit Inc","Information Technology",33.7
"1Q23","CNX","CNX Resources Corp","Energy",33
"1Q23","NKE","Nike Inc","Consumer Discretionary",33
"1Q23","SAM","Boston Beer Company Inc","Consumer Staples",32.7
"1Q23","WELL","Welltower Inc","Real Estate",31.9
"1Q23","AVA","Avista Corp","Utilities",31.4
"1Q23","DOOR","Masonite International Corp","Industrials",31.4
"1Q23","BPOP","Popular Inc","Financials",31.2
"1Q23","JBI","Janus International Group Inc","Industrials",31.2
"1Q23","CPNG","Coupang Inc","Consumer Discretionary",31.1
"1Q23","AER","AerCap Holdings NV","Industrials",30.5
"1Q23","FANG","Diamondback Energy Inc","Energy",29.8
"1Q23","BN","Brookfield Corp","Financials",29.6
"1Q23","HD","Home Depot Inc","Consumer Discretionary",29.6
"1Q23","ETWO","E2open Parent Holdings Inc","Information Technology",29.3
"1Q23","LIN","Linde PLC","Materials",29.2
"1Q23","MMM","3M Co","Industrials",28.7
"1Q23","SNOW","Snowflake Inc.","Information Technology",27.4
"1Q23","TGT","Target Corp","Consumer Staples",27.4
"1Q23","TOL","Toll Brothers Inc","Consumer Discretionary",27.4
"1Q23","EGP","Eastgroup Properties Inc","Real Estate",27.3
"1Q23","JLL","Jones Lang LaSalle Inc","Real Estate",27.2
"1Q23","MBC","MasterBrand Inc","Industrials",27.2
"1Q23","TAK","Takeda Pharmaceutical Co Ltd","Health Care",27.1
"1Q23","IBKR","Interactive Brokers Group Inc","Financials",26.9
"1Q23","FIGS","Figs Inc","Health Care",26.7
"1Q23","ITW","Illinois Tool Works Inc","Industrials",26.4
"1Q23","ICE","Intercontinental Exchange Inc","Financials",26.3
"1Q23","MRNA","Moderna Inc","Health Care",25.6
"1Q23","DNB","Dun & Bradstreet Holdings Inc","Industrials",25.5
"1Q23","EIX","Edison International","Utilities",25.3
"1Q23","GL","Globe Life Inc","Financials",25.1
"1Q23","SITM","SiTime Corp","Information Technology",25.1
"1Q23","JEF","Jefferies Financial Group Inc","Financials",25
"1Q23","UTHR","United Therapeutics Corp","Health Care",25
"1Q23","CAT","Caterpillar Inc","Industrials",24.9
"1Q23","KBR","KBR Inc","Industrials",24.9
"1Q23","RVMD","Revolution Medicines Inc","Health Care",24.1
"1Q23","BZ","Kanzhun Ltd","Communication Services",24
"1Q23","LOB","Live Oak Bancshares Inc","Financials",23.9
"1Q23","NOV","Nov Inc","Energy",23.8
"1Q23","JNJ","Johnson & Johnson","Health Care",23.6
"1Q23","LYV","Live Nation Entertainment Inc","Communication Services",23.5
"1Q23","NWS","News Corp","Communication Services",23.5
"1Q23","PRTA","Prothena Corporation PLC","Health Care",23.3
"1Q23","RJF","Raymond James Financial Inc","Financials",23
"1Q23","FCX","Freeport-McMoRan Inc","Materials",22.6
"1Q23","FULT","Fulton Financial Corp","Financials",22.6
"1Q23","GRFS","Grifols SA","Health Care",22.3
"1Q23","NTLA","Intellia Therapeutics Inc","Health Care",22
"1Q23","BP","BP PLC","Energy",21.6
"1Q23","SNV","Synovus Financial Corp","Financials",21.6
"1Q23","ING","ING Groep NV","Financials",21.5
"1Q23","COHR","Coherent Corp","Information Technology",21.3
"1Q23","NYCB","New York Community Bancorp Inc","Financials",21.1
"1Q23","POR","Portland General Electric Co","Utilities",21
"1Q23","BX","Blackstone Inc","Financials",20.9
"1Q23","ICLR","ICON PLC","Health Care",20.5
"1Q23","GTLB","GitLab Inc","Information Technology",20.1
"1Q23","PLD","Prologis Inc","Real Estate",20
"1Q23","CCK","Crown Holdings Inc","Materials",19.9
"1Q23","CX","Cemex SAB de CV","Materials",19.9
"1Q23","CYTK","Cytokinetics Inc","Health Care",19.8
"1Q23","LSI","Life Storage Inc","Real Estate",19.7
"1Q23","BUD","Anheuser-Busch Inbev SA","Consumer Staples",19.6
"1Q23","ELAN","Elanco Animal Health Inc","Health Care",19.6
"1Q23","NEOG","Neogen Corp","Health Care",19.6
"1Q23","LRCX","Lam Research Corp","Information Technology",19.5
"1Q23","TM","Toyota Motor Corp","Consumer Discretionary",19.5
"1Q23","TRNO","Terreno Realty Corp","Real Estate",19.5
"1Q23","DKNG","DraftKings Inc","Consumer Discretionary",19.3
"1Q23","BHP","BHP Group Ltd","Materials",19.1
"1Q23","EQC","Equity Commonwealth","Real Estate",18.8
"1Q23","LSXMK","Liberty Media Corp","Communication Services",18.7
"1Q23","WPP","WPP PLC","Communication Services",18.7
"1Q23","AQN","Algonquin Power & Utilities Corp","Utilities",18.4
"1Q23","ISRG","Intuitive Surgical Inc","Health Care",18.1
"1Q23","AMAT","Applied Materials Inc","Information Technology",17.9
"1Q23","CF","CF Industries Holdings Inc","Materials",17.9
"1Q23","SO","Southern Co","Utilities",17.9
"1Q23","APG","APi Group Corp","Industrials",17.7
"1Q23","ODFL","Old Dominion Freight Line Inc","Industrials",17.7
"1Q23","CPRI","Capri Holdings Ltd","Consumer Discretionary",17.6
"1Q23","E","Eni SpA","Energy",17.6
"1Q23","MTCH","Match Group Inc","Communication Services",17.4
"1Q23","NARI","Inari Medical Inc","Health Care",17.4
"1Q23","ALLY","Ally Financial Inc","Financials",17.2
"1Q23","FSLY","Fastly Inc","Information Technology",17.2
"1Q23","GWRE","Guidewire Software Inc","Information Technology",17.2
"1Q23","LSXMA","Liberty Media Corp","Communication Services",17.2
"1Q23","IGT","International Game Technology PLC","Consumer Discretionary",16.9
"1Q23","CYBR","Cyberark Software Ltd","Information Technology",16.8
"1Q23","TRS","TriMas Corp","Materials",16.8
"1Q23","EXC","Exelon Corp","Utilities",16.7
"1Q23","ADT","ADT Inc","Consumer Discretionary",16.5
"1Q23","DCPH","Deciphera Pharmaceuticals Inc","Health Care",16.5
"1Q23","FG","F&G Annuities & Life Inc","Financials",16.4
"1Q23","CLVT","Clarivate PLC","Industrials",16.2
"1Q23","CNXC","Concentrix Corp","Industrials",16
"1Q23","SONY","Sony Group Corp","Consumer Discretionary",15.8
"1Q23","COST","Costco Wholesale Corp","Consumer Staples",15.7
"1Q23","CSX","CSX Corp","Industrials",15.7
"1Q23","HBI","HanesBrands Inc","Consumer Discretionary",15.3
"1Q23","IR","Ingersoll Rand Inc","Industrials",15
"1Q23","MTDR","Matador Resources Co","Energy",15
"1Q23","MUFG","Mitsubishi UFJ Financial Group Inc","Financials",14.8
"1Q23","SAN","Banco Santander SA","Financials",14.8
"1Q23","CCAP","Crescent Capital BDC Inc","Financials",14.2
"1Q23","CWAN","Clearwater Analytics Holdings Inc","Information Technology",14.2
"1Q23","STX","Seagate Technology Holdings PLC","Information Technology",14.2
"1Q23","WBA","Walgreens Boots Alliance Inc","Consumer Staples",14.2
"1Q23","SLM","SLM Corp","Financials",14.1
"1Q23","EQH","Equitable Holdings Inc","Financials",14
"1Q23","RRR","Red Rock Resorts Inc","Consumer Discretionary",14
"1Q23","DEN","Denbury Inc","Energy",13.7
"1Q23","CME","CME Group Inc","Financials",13.5
"1Q23","JPM","JPMorgan Chase & Co","Financials",13.5
"1Q23","EXR","Extra Space Storage Inc","Real Estate",13.3
"1Q23","FNCH","Finch Therapeutics Group Inc","Health Care",13.3
"1Q23","JBLU","JetBlue Airways Corp","Industrials",13.3
"1Q23","MS","Morgan Stanley","Financials",13.1
"1Q23","VZ","Verizon Communications Inc","Communication Services",13
"1Q23","WSO","Watsco Inc","Industrials",13
"1Q23","AEM","Agnico Eagle Mines Ltd","Materials",12.9
"1Q23","EA","Electronic Arts Inc","Communication Services",12.9
"1Q23","PAHC","Phibro Animal Health Corp","Health Care",12.8
"1Q23","CERT","Certara Inc","Health Care",12.3
"1Q23","MMC","Marsh & McLennan Companies Inc","Financials",12.3
"1Q23","VAC","Marriott Vacations Worldwide Corp","Consumer Discretionary",12.3
"1Q23","GBX","Greenbrier Companies Inc","Industrials",12.2
"1Q23","PHG","Koninklijke Philips NV","Health Care",12.2
"1Q23","UVV","Universal Corp","Consumer Staples",12.1
"1Q23","GTLS","Chart Industries Inc","Industrials",12
"1Q23","ATSG","Air Transport Services Group Inc","Industrials",11.9
"1Q23","EL","Estee Lauder Companies Inc","Consumer Staples",11.9
"1Q23","GPOR","Gulfport Energy Corp","Energy",11.9
"1Q23","AU","AngloGold Ashanti Ltd","Materials",11.8
"1Q23","LH","Laboratory Corporation of America Holdings","Health Care",11.8
"1Q23","BYD","Boyd Gaming Corp","Consumer Discretionary",11.7
"1Q23","MRVL","Marvell Technology Inc","Information Technology",11.7
"1Q23","ENIC","Enel Chile SA","Utilities",11.6
"1Q23","ZM","Zoom Video Communications Inc","Information Technology",11.6
"1Q23","RCKT","Rocket Pharmaceuticals Inc","Health Care",11.5
"1Q23","INTC","Intel Corp","Information Technology",11.4
"1Q23","SHOO","Steven Madden Ltd","Consumer Discretionary",11.4
"1Q23","MEG","Montrose Environmental Group Inc","Industrials",11.3
"1Q23","RBA","RB Global Inc","Industrials",11.3
"1Q23","RIO","Rio Tinto PLC","Materials",11.2
"1Q23","KALU","Kaiser Aluminum Corp","Materials",11.1
"1Q23","VIV","Telefonica Brasil SA","Communication Services",11.1
"1Q23","DNUT","Krispy Kreme Inc","Consumer Discretionary",10.8
"1Q23","GPN","Global Payments Inc","Financials",10.8
"1Q23","TCBI","Texas Capital Bancshares Inc","Financials",10.7
"1Q23","ORAN","Orange SA","Communication Services",10.6
"1Q23","STGW","Stagwell Inc","Communication Services",10.5
"1Q23","LIND","Lindblad Expeditions Holdings Inc","Consumer Discretionary",10.4
"1Q23","AEL","American Equity Investment Life Holding Co","Financials",10.3
"1Q23","TGNA","Tegna Inc","Communication Services",10.3
"1Q23","EXPD","Expeditors International of Washington Inc","Industrials",10
"1Q23","ITRI","Itron Inc","Information Technology",10
"1Q23","MO","Altria Group Inc","Consumer Staples",9.9
"1Q23","IBN","ICICI Bank Ltd","Financials",9.7
"1Q23","ONON","On Holding AG","Consumer Discretionary",9.6
"1Q23","SCPH","scPharmaceuticals Inc","Health Care",9.6
"1Q23","PSA","Public Storage","Real Estate",9.5
"1Q23","CLDT","Chatham Lodging Trust","Real Estate",9.4
"1Q23","NVR","NVR Inc","Consumer Discretionary",9.4
"1Q23","REXR","Rexford Industrial Realty Inc","Real Estate",9.4
"1Q23","REZI","Resideo Technologies Inc","Industrials",9.2
"1Q23","DVN","Devon Energy Corp","Energy",9
"1Q23","INVH","Invitation Homes Inc","Real Estate",8.9
"1Q23","KYMR","Kymera Therapeutics Inc","Health Care",8.9
"1Q23","NTAP","NetApp Inc","Information Technology",8.9
"1Q23","SBGI","Sinclair Broadcast Group Inc","Communication Services",8.9
"1Q23","BCS","Barclays PLC","Financials",8.7
"1Q23","EPRT","Essential Properties Realty Trust Inc","Real Estate",8.6
"1Q23","CPRT","Copart Inc","Industrials",8.5
"1Q23","LII","Lennox International Inc","Industrials",8.4
"1Q23","MHK","Mohawk Industries Inc","Consumer Discretionary",8.4
"1Q23","NOC","Northrop Grumman Corp","Industrials",8.4
"1Q23","XPRO","Expro Group Holdings NV","Energy",8.4
"1Q23","AEO","American Eagle Outfitters Inc","Consumer Discretionary",8.3
"1Q23","YUM","Yum! Brands Inc","Consumer Discretionary",8.3
"1Q23","GSM","Ferroglobe PLC","Materials",8.2
"1Q23","NSC","Norfolk Southern Corp","Industrials",8.2
"1Q23","ADC","Agree Realty Corp","Real Estate",8.1
"1Q23","SHLS","Shoals Technologies Group Inc","Industrials",8.1
"1Q23","SHG","Shinhan Financial Group Co Ltd","Financials",8
"1Q23","DAR","Darling Ingredients Inc","Consumer Staples",7.8
"1Q23","DOCU","DocuSign Inc","Information Technology",7.8
"1Q23","INT","World Fuel Services Corp","Energy",7.8
"1Q23","KDP","Keurig Dr Pepper Inc","Consumer Staples",7.8
"1Q23","TBI","TrueBlue Inc","Industrials",7.7
"1Q23","TSN","Tyson Foods Inc","Consumer Staples",7.7
"1Q23","AOS","A O Smith Corp","Industrials",7.6
"1Q23","ASGN","ASGN Inc","Industrials",7.6
"1Q23","TTD","Trade Desk Inc","Communication Services",7.6
"1Q23","CNNE","Cannae Holdings Inc","Financials",7.5
"1Q23","ASTL","Algoma Steel Group Inc","Materials",7.3
"1Q23","NTGR","NETGEAR Inc","Information Technology",7.3
"1Q23","ARW","Arrow Electronics Inc","Information Technology",7.2
"1Q23","AVB","Avalonbay Communities Inc","Real Estate",7.2
"1Q23","CHEF","Chefs' Warehouse Inc","Consumer Staples",7.1
"1Q23","ETN","Eaton Corporation PLC","Industrials",7.1
"1Q23","FDS","Factset Research Systems Inc","Financials",7.1
"1Q23","QDEL","QuidelOrtho Corp","Health Care",7.1
"1Q23","SEE","Sealed Air Corp","Materials",7.1
"1Q23","GVA","Granite Construction Inc","Industrials",7
"1Q23","HDB","HDFC Bank Ltd","Financials",6.8
"1Q23","SPR","Spirit AeroSystems Holdings Inc","Industrials",6.8
"1Q23","HCKT","Hackett Group Inc","Information Technology",6.7
"1Q23","TV","Grupo Televisa SAB","Communication Services",6.7
"1Q23","TIMB","Tim SA","Communication Services",6.6
"1Q23","NVST","Envista Holdings Corp","Health Care",6.5
"1Q23","EMR","Emerson Electric Co","Industrials",6.4
"1Q23","FRPT","Freshpet Inc","Consumer Staples",6.4
"1Q23","MOH","Molina Healthcare Inc","Health Care",6.3
"1Q23","USNA","USANA Health Sciences Inc","Consumer Staples",6.3
"1Q23","WPM","Wheaton Precious Metals Corp","Materials",6.3
"1Q23","AMWD","American Woodmark Corp","Industrials",6.2
"1Q23","EGBN","Eagle Bancorp Inc","Financials",6.2
"1Q23","MLM","Martin Marietta Materials Inc","Materials",6.2
"1Q23","PKX","Posco Holdings Inc","Materials",6.2
"1Q23","AAL","American Airlines Group Inc","Industrials",6.1
"1Q23","BSAC","Banco Santander-Chile","Financials",6.1
"1Q23","RIG","Transocean Ltd","Energy",6.1
"1Q23","WIRE","Encore Wire Corp","Industrials",6.1
"1Q23","AMED","Amedisys Inc","Health Care",6
"1Q23","IIIN","Insteel Industries Inc","Industrials",6
"1Q23","QCOM","Qualcomm Inc","Information Technology",6
"1Q23","SCSC","Scansource Inc","Information Technology",6
"1Q23","PEG","Public Service Enterprise Group Inc","Utilities",5.9
"1Q23","AR","Antero Resources Corp","Energy",5.8
"1Q23","NWG","Natwest Group PLC","Financials",5.6
"1Q23","FET","Forum Energy Technologies Inc","Energy",5.5
"1Q23","VRAY","ViewRay Inc","Health Care",5.5
"1Q23","WWD","Woodward Inc","Industrials",5.5
"1Q23","BATRK","Liberty Media Corp","Communication Services",5.4
"1Q23","ACRS","Aclaris Therapeutics Inc","Health Care",5.3
"1Q23","AMRC","Ameresco Inc","Industrials",5.3
"1Q23","OKTA","Okta Inc","Information Technology",5.3
"1Q23","AEG","Aegon NV","Financials",5.2
"1Q23","CINF","Cincinnati Financial Corp","Financials",5.2
"1Q23","KTOS","Kratos Defense and Security Solutions Inc","Industrials",5.2
"1Q23","MSI","Motorola Solutions Inc","Information Technology",5.2
"1Q23","AYX","Alteryx Inc","Information Technology",5
"1Q23","DINO","HF Sinclair Corp","Energy",5
"1Q23","EGRX","Eagle Pharmaceuticals Inc","Health Care",5
"1Q23","IBM","International Business Machines Corp","Information Technology",5
"1Q23","RBT","Rubicon Technologies Inc","Information Technology",5
"1Q23","RXDX","Prometheus Biosciences Inc","Health Care",5
"1Q23","CUZ","Cousins Properties Inc","Real Estate",4.9
"1Q23","GHM","Graham Corp","Industrials",4.9
"1Q23","PCRX","Pacira Biosciences Inc","Health Care",4.9
"1Q23","RS","Reliance Steel & Aluminum Co","Materials",4.9
"1Q23","CTAS","Cintas Corp","Industrials",4.8
"1Q23","CUBI","Customers Bancorp Inc","Financials",4.8
"1Q23","LPX","Louisiana-Pacific Corp","Materials",4.8
"1Q23","MRC","MRC Global Inc","Industrials",4.8
"1Q23","CI","Cigna Group","Health Care",4.7
"1Q23","CPE","Callon Petroleum Co","Energy",4.7
"1Q23","KFY","Korn Ferry","Industrials",4.7
"1Q23","KLAC","KLA Corp","Information Technology",4.7
"1Q23","NWL","Newell Brands Inc","Consumer Discretionary",4.7
"1Q23","PAGS","PagSeguro Digital Ltd","Financials",4.7
"1Q23","PSTG","Pure Storage Inc","Information Technology",4.7
"1Q23","RNG","RingCentral Inc","Information Technology",4.7
"1Q23","UNIT","Uniti Group Inc","Real Estate",4.7
"1Q23","ROK","Rockwell Automation Inc","Industrials",4.6
"1Q23","ULTA","Ulta Beauty Inc","Consumer Discretionary",4.6
"1Q23","EBAY","eBay Inc","Consumer Discretionary",4.5
"1Q23","FTV","Fortive Corp","Industrials",4.5
"1Q23","MAR","Marriott International Inc","Consumer Discretionary",4.5
"1Q23","SCVL","Shoe Carnival Inc","Consumer Discretionary",4.4
"1Q23","TSCO","Tractor Supply Co","Consumer Discretionary",4.4
"1Q23","BEN","Franklin Resources Inc","Financials",4.3
"1Q23","IEX","IDEX Corp","Industrials",4.3
"1Q23","AEIS","Advanced Energy Industries Inc","Information Technology",4.2
"1Q23","BWXT","BWX Technologies Inc","Industrials",4.2
"1Q23","ESTA","Establishment Labs Holdings Inc","Health Care",4.2
"1Q23","MBLY","Mobileye Global Inc","Consumer Discretionary",4.2
"1Q23","RRC","Range Resources Corp","Energy",4.2
"1Q23","TG","Tredegar Corp","Materials",4.2
"1Q23","DASH","DoorDash Inc","Consumer Discretionary",4.1
"1Q23","LSCC","Lattice Semiconductor Corp","Information Technology",4.1
"1Q23","LSTR","Landstar System Inc","Industrials",4.1
"1Q23","LTHM","Livent Corp","Materials",4.1
"1Q23","NEM","Newmont Corporation","Materials",4.1
"1Q23","THG","Hanover Insurance Group Inc","Financials",4.1
"1Q23","AZPN","Aspen Technology Inc","Information Technology",4
"1Q23","BEPC","Brookfield Renewable Corp","Utilities",4
"1Q23","BRO","Brown & Brown Inc","Financials",4
"1Q23","DDOG","Datadog Inc","Information Technology",4
"1Q23","GTX","Garrett Motion Inc","Consumer Discretionary",4
"1Q23","NPK","National Presto Industries Inc","Industrials",4
"1Q23","PRU","Prudential Financial Inc","Financials",4
"1Q23","RL","Ralph Lauren Corp","Consumer Discretionary",4
"1Q23","DECK","Deckers Outdoor Corp","Consumer Discretionary",3.9
"1Q23","ATRA","Atara Biotherapeutics Inc","Health Care",3.8
"1Q23","CRWD","CrowdStrike Holdings Inc","Information Technology",3.8
"1Q23","LXU","LSB Industries Inc","Materials",3.8
"1Q23","PBH","Prestige Consumer Healthcare Inc","Health Care",3.8
"1Q23","AI","C3.ai Inc","Information Technology",3.7
"1Q23","ALV","Autoliv Inc","Consumer Discretionary",3.7
"1Q23","BBY","Best Buy Co Inc","Consumer Discretionary",3.7
"1Q23","CDE","Coeur Mining Inc","Materials",3.7
"1Q23","EVA","Enviva Inc","Energy",3.7
"1Q23","OC","Owens Corning","Industrials",3.7
"1Q23","AMN","AMN Healthcare Services Inc","Health Care",3.6
"1Q23","BKU","BankUnited Inc","Financials",3.6
"1Q23","OTIS","Otis Worldwide Corp","Industrials",3.6
"1Q23","SASR","Sandy Spring Bancorp Inc","Financials",3.6
"1Q23","SF","Stifel Financial Corp","Financials",3.6
"1Q23","WCC","Wesco International Inc","Industrials",3.6
"1Q23","WMB","Williams Companies Inc","Energy",3.6
"1Q23","XNCR","Xencor Inc","Health Care",3.6
"1Q23","CBRL","Cracker Barrel Old Country Store Inc","Consumer Discretionary",3.5
"1Q23","MRVI","Maravai LifeSciences Holdings Inc","Health Care",3.5
"1Q23","VRSK","Verisk Analytics Inc","Industrials",3.5
"1Q23","AOSL","Alpha and Omega Semiconductor Ltd","Information Technology",3.4
"1Q23","CLDX","Celldex Therapeutics Inc","Health Care",3.4
"1Q23","EW","Edwards Lifesciences Corp","Health Care",3.4
